start,end,amount,charging_hours,mean_power
2019-05-01 14:10:00,2019-05-01 15:23:00,3.597783333,1.2166666666666666,2.9570821915068497
2019-05-02 12:16:00,2019-05-02 14:28:00,6.98225,2.2,3.1737499999999996
2019-05-04 13:40:00,2019-05-04 16:09:00,7.8939,2.4833333333333334,3.178751677852349
2019-05-05 18:33:00,2019-05-05 21:02:00,7.947283333,2.4833333333333334,3.200248322013423
2019-05-06 17:43:00,2019-05-06 19:58:00,7.173166667,2.25,3.1880740742222224
2019-05-08 19:03:00,2019-05-08 21:21:00,7.341616667,2.3,3.1920072465217393
2019-05-09 14:06:00,2019-05-09 15:22:00,3.839433333,1.2666666666666666,3.0311315786842106
2019-05-10 13:40:00,2019-05-10 15:49:00,6.872033332999999,2.15,3.196294573488372
2019-05-11 14:48:00,2019-05-11 16:45:00,6.052733333,1.95,3.103965811794872
2019-05-13 16:20:00,2019-05-13 19:59:00,11.74705,3.65,3.2183698630136988
2019-05-14 12:08:00,2019-05-14 13:14:00,3.642833333,1.1,3.311666666363636
2019-05-14 14:57:00,2019-05-14 18:40:00,12.0921,3.716666666666667,3.2534798206278026
2019-05-15 19:07:00,2019-05-15 21:53:00,8.890333333,2.7666666666666666,3.2133734938554213
2019-05-16 14:08:00,2019-05-16 15:21:00,3.69315,1.2166666666666666,3.035465753424658
2019-05-17 18:13:00,2019-05-17 20:40:00,7.9259,2.45,3.235061224489796
2019-05-19 16:30:00,2019-05-19 20:23:00,12.4343,3.8833333333333333,3.2019656652360515
2019-05-20 15:39:00,2019-05-20 16:44:00,3.3206,1.0833333333333333,3.0651692307692313
2019-05-21 11:03:00,2019-05-21 13:35:00,8.477983333,2.533333333333333,3.3465723682894737
2019-05-21 16:04:00,2019-05-21 19:27:00,11.04758333,3.3833333333333333,3.2652955655172415
2019-05-21 23:15:00,2019-05-22 01:08:00,5.964233332999999,1.8833333333333333,3.1668495573451323
2019-05-22 19:34:00,2019-05-22 21:52:00,7.379066667000001,2.3,3.2082898552173917
2019-05-23 17:54:00,2019-05-23 20:07:00,7.134233332999999,2.216666666666667,3.2184511276691725
2019-05-24 22:04:00,2019-05-25 00:05:00,6.424366667,2.0166666666666666,3.185636363801653
2019-05-25 18:01:00,2019-05-25 20:05:00,6.611483333,2.066666666666667,3.199104838548387
2019-05-26 21:04:00,2019-05-26 23:25:00,7.603183333,2.35,3.2353971629787233
2019-05-28 12:38:00,2019-05-28 14:35:00,6.235983332999999,1.95,3.1979401707692303
2019-05-29 19:43:00,2019-05-29 21:56:00,7.09605,2.216666666666667,3.2012255639097744
2019-05-30 15:51:00,2019-05-30 16:57:00,3.380933333,1.1,3.073575757272727
2019-05-31 15:32:00,2019-05-31 18:12:00,8.691583332999999,2.6666666666666665,3.2593437498749998
2019-06-01 22:10:00,2019-06-02 00:03:00,5.9703166670000005,1.8833333333333333,3.1700796461946905
2019-06-02 15:12:00,2019-06-02 17:13:00,6.402533332999999,2.0166666666666666,3.1748099171900823
2019-06-03 16:19:00,2019-06-03 17:45:00,4.4450333330000005,1.4333333333333333,3.10118604627907
2019-06-04 19:48:00,2019-06-04 21:41:00,5.950683333,1.8833333333333333,3.159654867079646
2019-06-05 18:06:00,2019-06-05 20:38:00,8.196233333,2.533333333333333,3.235355263026316
2019-06-06 04:28:00,2019-06-06 07:10:00,8.78055,2.7,3.2520555555555553
2019-06-08 21:38:00,2019-06-09 00:02:00,7.722,2.4,3.2175000000000002
2019-06-09 20:25:00,2019-06-09 22:18:00,5.977983332999999,1.8833333333333333,3.1741504423008844
2019-06-14 12:54:00,2019-06-14 15:49:00,9.496666667000001,2.9166666666666665,3.256000000114286
2019-06-15 13:51:00,2019-06-15 16:02:00,7.287933333,2.183333333333333,3.3379847326717558
2019-06-15 17:28:00,2019-06-15 20:25:00,9.663983333,2.95,3.2759265535593216
2019-06-16 16:29:00,2019-06-16 18:48:00,7.529183333,2.316666666666667,3.250007194100719
2019-06-18 16:40:00,2019-06-18 20:11:00,11.41028333,3.5166666666666666,3.244630330805687
2019-06-19 19:19:00,2019-06-19 21:35:00,7.4016333329999995,2.2666666666666666,3.2654264704411764
2019-06-20 18:59:00,2019-06-20 21:59:00,9.790266667000001,3.0,3.263422222333334
2019-06-21 21:05:00,2019-06-21 23:08:00,6.589066667000001,2.05,3.21417886195122
2019-06-22 17:18:00,2019-06-22 19:23:00,6.71155,2.0833333333333335,3.2215439999999997
2019-06-24 13:07:00,2019-06-24 15:19:00,7.08145,2.2,3.218840909090909
2019-06-25 12:47:00,2019-06-25 15:14:00,7.5819,2.45,3.0946530612244896
2019-06-26 13:06:00,2019-06-26 15:34:00,7.454816667,2.466666666666667,3.022222973108108
2019-06-26 19:33:00,2019-06-26 21:13:00,5.2509,1.6666666666666667,3.1505399999999995
2019-06-27 14:07:00,2019-06-27 16:17:00,7.015633332999999,2.1666666666666665,3.237984615230769
2019-06-28 13:37:00,2019-06-28 14:48:00,3.9341,1.1833333333333333,3.3245915492957745
2019-06-28 16:56:00,2019-06-28 20:21:00,10.87268333,3.4166666666666665,3.182248779512195
2019-06-30 09:45:00,2019-06-30 11:56:00,7.074683332999999,2.183333333333333,3.240312976946565
2019-07-02 13:16:00,2019-07-02 14:46:00,4.99785,1.5,3.3318999999999996
2019-07-02 16:42:00,2019-07-02 19:47:00,10.12176667,3.0833333333333335,3.282735136216216
2019-07-03 19:03:00,2019-07-03 19:37:00,1.82235,0.5666666666666667,3.2159117647058824
2019-07-03 22:02:00,2019-07-04 01:38:00,11.83218333,3.6,3.286717591666666
2019-07-05 14:52:00,2019-07-05 18:49:00,12.63421667,3.95,3.1985358658227847
2019-07-08 16:23:00,2019-07-08 18:15:00,5.58695,1.8666666666666667,2.9930089285714283
2019-07-09 09:20:00,2019-07-09 11:56:00,8.415633332999999,2.6,3.2367820511538454
2019-07-10 19:22:00,2019-07-10 21:55:00,8.312483333,2.55,3.259797385490196
2019-07-11 16:19:00,2019-07-11 18:36:00,7.3963,2.283333333333333,3.239255474452555
2019-07-12 18:34:00,2019-07-12 20:59:00,7.8360833329999995,2.4166666666666665,3.242517241241379
2019-07-13 17:39:00,2019-07-13 20:29:00,8.999966667,2.8333333333333335,3.176458823647059
2019-07-14 15:30:00,2019-07-14 17:50:00,7.13885,2.3333333333333335,3.0595071428571425
2019-07-15 19:09:00,2019-07-15 21:22:00,7.2443,2.216666666666667,3.2681052631578944
2019-07-17 16:57:00,2019-07-17 18:53:00,6.237766667000001,1.9333333333333333,3.226431034655173
2019-07-19 18:51:00,2019-07-19 22:02:00,10.07503333,3.183333333333333,3.1649319361256545
2019-07-20 22:05:00,2019-07-21 00:37:00,8.262833333,2.533333333333333,3.2616447367105263
2019-07-21 16:21:00,2019-07-21 18:42:00,7.32605,2.35,3.117468085106383
2019-07-22 16:18:00,2019-07-22 17:31:00,3.76415,1.2166666666666666,3.0938219178082194
2019-07-23 10:16:00,2019-07-23 11:33:00,4.0302,1.2833333333333334,3.140415584415584
2019-07-24 19:14:00,2019-07-24 21:40:00,7.87535,2.433333333333333,3.2364452054794524
2019-07-25 13:37:00,2019-07-25 15:58:00,7.19865,2.35,3.063255319148936
2019-07-25 19:41:00,2019-07-25 22:08:00,7.966583332999999,2.45,3.2516666665306118
2019-07-27 16:52:00,2019-07-27 17:23:00,1.6852333330000002,0.5166666666666667,3.2617419348387098
2019-07-28 19:58:00,2019-07-28 21:05:00,3.6933833330000003,1.1166666666666667,3.30750746238806
2019-07-28 21:11:00,2019-07-28 22:05:00,2.67605,0.9,2.973388888888889
2019-07-29 15:54:00,2019-07-29 16:15:00,1.085916667,0.35,3.102619048571429
2019-07-29 17:15:00,2019-07-29 20:23:00,10.24058333,3.1333333333333333,3.268271275531915
2019-07-30 16:05:00,2019-07-30 17:31:00,4.566266667,1.4333333333333333,3.1857674420930233
2019-07-31 19:23:00,2019-07-31 21:26:00,6.612533332999999,2.05,3.2256260160975607
2019-08-01 17:21:00,2019-08-01 19:52:00,8.185083333,2.5166666666666666,3.252350993245033
2019-08-02 15:52:00,2019-08-02 18:04:00,7.1563,2.2,3.252863636363636
2019-08-04 19:27:00,2019-08-04 22:54:00,11.29443333,3.45,3.2737487913043477
2019-08-05 15:39:00,2019-08-05 17:02:00,3.983166667,1.3833333333333333,2.8793975906024096
2019-08-07 19:22:00,2019-08-07 21:38:00,7.355933332999999,2.2666666666666666,3.245264705735294
2019-08-21 19:33:00,2019-08-21 22:01:00,7.692533332999999,2.466666666666667,3.118594594459459
2019-08-22 17:56:00,2019-08-22 20:52:00,9.558616667,2.933333333333333,3.2586193182954553
2019-08-23 10:41:00,2019-08-23 12:26:00,5.535266667,1.75,3.163009524
2019-08-23 19:28:00,2019-08-23 21:49:00,7.6014166670000005,2.35,3.234645390212766
2019-08-24 20:35:00,2019-08-24 23:01:00,7.823783333,2.433333333333333,3.215253424520548
2019-08-25 16:03:00,2019-08-25 18:47:00,8.88305,2.7333333333333334,3.249896341463415
2019-08-26 13:54:00,2019-08-26 16:15:00,7.5673,2.35,3.220127659574468
2019-08-26 19:51:00,2019-08-26 23:27:00,11.79323333,3.6,3.275898147222222
2019-08-27 13:34:00,2019-08-27 16:07:00,8.227816667,2.55,3.2265947713725494
2019-08-28 17:02:00,2019-08-28 19:22:00,7.480366667,2.3333333333333335,3.2058714287142855
2019-08-29 16:13:00,2019-08-29 18:38:00,7.82095,2.4166666666666665,3.2362551724137933
2019-08-30 17:27:00,2019-08-30 19:35:00,6.8775,2.1333333333333333,3.2238281250000003
2019-08-31 09:32:00,2019-08-31 11:48:00,7.23115,2.2666666666666666,3.190213235294118
2019-08-31 15:20:00,2019-08-31 16:39:00,4.051316667,1.3166666666666667,3.076949367341772
2019-08-31 20:48:00,2019-08-31 23:14:00,7.8388666670000005,2.433333333333333,3.221452054931507
2019-09-02 15:15:00,2019-09-02 17:19:00,6.5944833329999994,2.066666666666667,3.1908790320967735
2019-09-03 16:49:00,2019-09-03 19:00:00,6.972166667000001,2.183333333333333,3.1933587787786264
2019-09-04 18:57:00,2019-09-04 21:55:00,9.646083333,2.966666666666667,3.251488763932584
2019-09-05 20:03:00,2019-09-05 22:21:00,7.378133332999999,2.3,3.207884057826087
2019-09-23 16:04:00,2019-09-23 18:15:00,7.06695,2.183333333333333,3.2367709923664125
2019-09-24 16:37:00,2019-09-24 18:51:00,7.13155,2.2333333333333334,3.193231343283582
